id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,clean_text,topic_id,topic_label
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-03-20T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:45.973Z,2017-08-02T19:52:21.613Z,2017-08-02T22:15:41.812Z",,True,,1.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=284,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=270",I started with the original kindle- loved it but light was bright on the cover for night reading. Then got the fire as a gift and love that but reads more like on a tablet.. Broke down and bought the latest paperweight to read at night- great light to dim for night reading. Very light too!,Great new version,,,Tracy,i started with the original kindle loved it but light was bright on the cover for night reading then got the fire as a gift and love that but reads more like on a tablet broke down and bought the latest paperweight to read at night great light to dim for night reading very light too,3,Texture/Absorption
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-05-21T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:39.989Z,2017-08-02T22:15:27.613Z,2017-08-02T19:52:09.512Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=259,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=245","We were hesitant to buy an electronic reader, but started to accumulate so many books we ran out of space to store or give away.So happy to have the KINDLE and can share on iPad so often we are reading and discussing the same book! Love it!",Great device for reading anywhere,,,Mimi,we were hesitant to buy an electronic reader but started to accumulate so many books we ran out of space to store or give away so happy to have the kindle and can share on ipad so often we are reading and discussing the same book love it,5,Packaging/Delivery
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-07-03T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:33.194Z,2017-08-02T19:51:58.004Z,2017-08-02T22:15:15.506Z",,True,,5.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=236,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=221","I love reading!!! I was first using my iPad mini as an ereader. Originally it was purchased to be used strictly as an ereader but I found over time it was causing eye strain. I couldn't read for more that 2 hours without my eyes starting to hurt. After a little research and watching tons of Youtube videos I purchased my Paperwhite. I absolutely enjoy my kindle. It's light weight (my iPad weighs a ton), it's easy to download and access books, you can read on tons of platforms. I have been using an app called ""Overdrive"" to check out ebooks from the library. Now I don't have to get in my card and drive to my local library. I can just browse from my home via my smart phone. If you enjoy reading and your thinking about getting a kindle please do! It's the best purchase I've made in a long time! I was limited when I was using my iPad mini. Now it's like a whole new world has open up since I've started using my kindle. I have read several books by Stephen King since owning my kindle. Normally it would take me months to finish a book. Now it takes me days!",Makes reading so much easier!!!!,,,Ebeezze,i love reading i was first using my ipad mini as an ereader originally it was purchased to be used strictly as an ereader but i found over time it was causing eye strain i couldn t read for more that 2 hours without my eyes starting to hurt after a little research and watching tons of youtube videos i purchased my paperwhite i absolutely enjoy my kindle it s light weight my ipad weighs a ton it s easy to download and access books you can read on tons of platforms i have been using an app called overdrive to check out ebooks from the library now i don t have to get in my card and drive to my local library i can just browse from my home via my smart phone if you enjoy reading and your thinking about getting a kindle please do it s the best purchase i ve made in a long time i was limited when i was using my ipad mini now it s like a whole new world has open up since i ve started using my kindle i have read several books by stephen king since owning my kindle normally it would take me months to finish a book now it takes me days,5,Packaging/Delivery
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-08-19T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:29.134Z,2017-08-02T19:51:51.033Z,2017-08-02T22:15:09.327Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=217,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=202",I bought this because reading on my iPad started hurting my eyes. This is awesome. Love it!,Love it,,,Landrd,i bought this because reading on my ipad started hurting my eyes this is awesome love it,5,Packaging/Delivery
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-09-07T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:25.536Z,2017-08-02T19:53:56.448Z,2017-08-02T22:17:06.363Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=206,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=192",I started with the original kindle and it worked great but required good lighting. The paperwhite is so much nicer as you can use anywhere and in any type of light. Perfect!,Love It,,,GadgetLover,i started with the original kindle and it worked great but required good lighting the paperwhite is so much nicer as you can use anywhere and in any type of light perfect,3,Texture/Absorption
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-05-19T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:10.828Z,2017-08-02T19:54:18.874Z,2017-08-02T22:18:04.985Z",,False,,0.0,3.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=54,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=40","Let me set the stage for this review: I joined a book club this year and have started reading a lot... or at least what I would consider to be a lot, which is about 2 decently-long books a month.Up until buying the Paperwhite, I was doing most of my reading on my iPhone using the Kindle app. Long story short, I ended up returning the Paperwhite after about 2 weeks. Why? Because I realized just how sporadic my reading was. I read when I'm out and about, waiting at a doctor's office, or in-line at a restaurant, etc. It became overwhelmingly apparent to me that the best E-Reader is the one you have with you at all times. For me, that's my iPhone.The actual reading experience is definitely better on the Paperwhite. However, if you're an ""on-the-go"" reader like me, then it just means you have to carry around another device. Dedicated E-Readers are for people who either truly read a ton, or have a set routine for reading. If that's not you, then stick with your phone.",You better read a ton,,,RockChalkBach,let me set the stage for this review i joined a book club this year and have started reading a lot or at least what i would consider to be a lot which is about 2 decently long books a month up until buying the paperwhite i was doing most of my reading on my iphone using the kindle app long story short i ended up returning the paperwhite after about 2 weeks why because i realized just how sporadic my reading was i read when i m out and about waiting at a doctor s office or in line at a restaurant etc it became overwhelmingly apparent to me that the best e reader is the one you have with you at all times for me that s my iphone the actual reading experience is definitely better on the paperwhite however if you re an on the go reader like me then it just means you have to carry around another device dedicated e readers are for people who either truly read a ton or have a set routine for reading if that s not you then stick with your phone,5,Packaging/Delivery
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-06-07T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:09.035Z,2017-08-02T19:54:13.860Z,2017-08-02T22:18:01.598Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=45,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=31","Bought one for my wife and I...I got the white one, she got the black one. Started reading through Stephen King's entire bibliography. Really loving it, and really loving the device. Great battery life and functionality. Highly recommended. If you are thinking about buying one, just do it. You won't regret it. And make sure to set up your local library digital account to rent books for free!",Kindle,,,DrewWithDreams,bought one for my wife and i i got the white one she got the black one started reading through stephen king s entire bibliography really loving it and really loving the device great battery life and functionality highly recommended if you are thinking about buying one just do it you won t regret it and make sure to set up your local library digital account to rent books for free,1,Irritation/Sensitivity
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-07-03T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:05.816Z,2017-08-02T19:54:08.070Z,2017-08-02T22:17:53.973Z",,False,,1.0,1.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=30,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=15","We started out great. We had a great thing going. I loved her, she was easy on the eyes, and looked great in any light. Then 7 months into it, I could no longer turn her on. I tried the reboot with no luck. She is still under warranty but that doesn't matter because Best Buy's return policy stinks. If I do try to replace her, I will not buy it here.",Started out great,,,shellbelle,we started out great we had a great thing going i loved her she was easy on the eyes and looked great in any light then 7 months into it i could no longer turn her on i tried the reboot with no luck she is still under warranty but that doesn t matter because best buy s return policy stinks if i do try to replace her i will not buy it here,3,Texture/Absorption
AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-07-21T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:02.672Z,2017-08-02T19:54:03.035Z,2017-08-02T22:17:48.959Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=19,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=5","I used to read late at night with a bed light that kept my husband awake. After I started using the backlit Kindle Paperwhite my husband exclaimed, ""No more white nights!""","""No more white nights!""",,,Mindy,i used to read late at night with a bed light that kept my husband awake after i started using the backlit kindle paperwhite my husband exclaimed no more white nights,5,Packaging/Delivery
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",B00IOY8XWQ,Amazon,"Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...","848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680",Amazon,2014-11-05T00:00:00.000Z,,"2017-08-31T00:00:00Z,2017-03-31T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z,2017-08-02T00:00:00Z",,True,,23.0,2.0,"http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=69,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=64,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=66,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=67,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=68","The Voyage, when it worked, was great - the page turns make the reading experience seamless and the ink is crisp, making it a real upgrade from the Paperwhite. That said, it started to freeze up quickly after I got it. Hopefully this is a software issue that will be resolved soon (and the price of early adoption, sometimes), because overall, I couldn't be more pleased with the (working) Voyage.","Great at first, but glitched quickly.",,,Sally,the voyage when it worked was great the page turns make the reading experience seamless and the ink is crisp making it a real upgrade from the paperwhite that said it started to freeze up quickly after i got it hopefully this is a software issue that will be resolved soon and the price of early adoption sometimes because overall i couldn t be more pleased with the working voyage,4,Scent/Fragrance
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",B00IOY8XWQ,Amazon,"Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...","848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680",Amazon,2015-03-20T00:00:00.000Z,,"2017-08-31T00:00:00Z,2017-03-31T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z,2017-08-02T00:00:00Z",,True,,2.0,4.0,"http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=60,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=55,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=56,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=57,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=58,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=59",I've started to allow this device to grow on me. Yes I saw some color variation but either my eyes have adjusted or it's gone away. I'm back to reading like I used to and love it!,Best Kindle to date,,,Blade,i ve started to allow this device to grow on me yes i saw some color variation but either my eyes have adjusted or it s gone away i m back to reading like i used to and love it,5,Packaging/Delivery
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",B00IOY8XWQ,Amazon,"Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...","848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680",Amazon,2015-08-21T00:00:00.000Z,,"2017-08-31T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z,2017-08-02T00:00:00Z",,True,,1.0,5.0,"http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=42,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=38,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=39,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=40,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=41","This eReader is great, I have started reading more now that I have this kindle than when I read paperbacks. If you are torn on buying this for yourself or someone else I can almost guarantee anyone would love this. With enabled dictionaries and X-ray I'm finally able to tackle books with a heavy character list like Game of Thrones. I'm serious, this is so convienent and user friendly. The only negative about this device is the amount of money you will spend on new books in excitement when you first connect to Amazon with it.",Wow,,,Knight,this ereader is great i have started reading more now that i have this kindle than when i read paperbacks if you are torn on buying this for yourself or someone else i can almost guarantee anyone would love this with enabled dictionaries and x ray i m finally able to tackle books with a heavy character list like game of thrones i m serious this is so convienent and user friendly the only negative about this device is the amount of money you will spend on new books in excitement when you first connect to amazon with it,5,Packaging/Delivery
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",B00IOY8XWQ,Amazon,"Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...","848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/b00ioy8xwq,0848719040104,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/321689278417,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorswifiincludesspecialoffers/9302088,amazon/53002680",Amazon,2015-09-25T00:00:00.000Z,,"2017-08-31T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z,2017-08-02T00:00:00Z",,True,,0.0,5.0,"http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=39,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=35,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=36,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=37,http://reviews.bestbuy.com/3545/9302088/reviews.htm?format=embedded&page=38",Easy to use and get started with. Have had no issues at all and would recommend.,Great reader,,,Iceman77,easy to use and get started with have had no issues at all and would recommend,0,Hydration/Moisture
AVzvXXxbvKc47QAVfRhy,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",B00LO29KXQ,Amazon,"Electronics,Categories,Fire TV,Kindle Store","certifiedrefurbishedamazonfiretvstickpreviousgeneration1st/b00lo29kxq,0848719052121,848719052121",Amazon,,,2017-07-15T00:00:00Z,,,,740.0,5.0,https://www.amazon.com/Certified-Refurbished-Amazon-Previous-Generation/dp/B00LO29KXQ/,"UPDATE! 11/11/15: More than a year now of using the stick literally every single evening for netflix, and it has been overall very reliable.Bottom line This is the best streaming device for the dollar(In my humble opinion) It's cheap, it handles netflix/prime/hboGo/plex/games/a lot more doesn't seem much slower than the full firetv box. I started with a Roku2 in the living room which got pushed to the bedroom when i got the firetv box, then the firetv stick replaced the roku2. I tried the roku stick but returned it because it was just too darn slow. I'm completely firetv now and 100 happy with it..What it does: It adds internet/streaming functionality to any tv/monitor with an HDMI port. You can use any of the thousands of paid and/or free apps such as netflix, amazon prime, hulu, plex, news, digital fireplace, etc... There's a ton you can do. With some extra effort you can sideload things like Kodi and 3rd party apps. It's super simple to use, and the image quality can be great if your internet connection is fast.The Good stuff...-Same pricerange as the less capable/less powered Chromecast Roku stick-More ram/memory than the competition(keeps things running smooth)-More storage space than the competition, you can store more apps/games/etc..-You can do some gaming with it, but the firetv box is better suited-So small you can bring it pretty much anywhere with ease.-Simple clean interface.-Lots of games/apps to choose from-The phone app is actually pretty usefulNot as good stuff...-No connections other than usb for power, if you need ethernet/audio in/out, get the box!Read more","Best streamer for your dollar - thoughts from a roku firetv box user 8,",,,Darren Levine,update 11 11 15 more than a year now of using the stick literally every single evening for netflix and it has been overall very reliable bottom line this is the best streaming device for the dollar in my humble opinion it s cheap it handles netflix prime hbogo plex games a lot more doesn t seem much slower than the full firetv box i started with a roku2 in the living room which got pushed to the bedroom when i got the firetv box then the firetv stick replaced the roku2 i tried the roku stick but returned it because it was just too darn slow i m completely firetv now and 100 happy with it what it does it adds internet streaming functionality to any tv monitor with an hdmi port you can use any of the thousands of paid and or free apps such as netflix amazon prime hulu plex news digital fireplace etc there s a ton you can do with some extra effort you can sideload things like kodi and 3rd party apps it s super simple to use and the image quality can be great if your internet connection is fast the good stuff same pricerange as the less capable less powered chromecast roku stick more ram memory than the competition keeps things running smooth more storage space than the competition you can store more apps games etc you can do some gaming with it but the firetv box is better suited so small you can bring it pretty much anywhere with ease simple clean interface lots of games apps to choose from the phone app is actually pretty usefulnot as good stuff no connections other than usb for power if you need ethernet audio in out get the box read more,0,Hydration/Moisture
